Date,Home,Visitor,HomeScore,VisitorScore
20110813,NYA,TBA,9,2
20110813,OAK,TEX,1,7
20110813,SEA,BOS,5,4
20110813,TOR,ANA,11,2
20110814,ARI,NYN,5,3
20110814,ATL,CHN,5,6
20110814,CIN,SDN,3,7
20110814,FLO,SFN,2,5
20110814,LAN,HOU,7,0
20110814,MIL,PIT,2,1
20110814,SLN,COL,6,2
20110814,BAL,DET,8,5
20110814,CHA,KCA,6,2
20110814,OAK,TEX,6,7
20110814,SEA,BOS,5,3
20110814,TOR,ANA,5,4
20110815,ATL,SFN,5,4
20110815,COL,FLO,7,4
20110815,HOU,CHN,3,4
20110815,MIL,LAN,3,0
20110815,PIT,SLN,6,2
20110815,SDN,NYN,4,5
20110815,ANA,TEX,4,8
20110815,DET,MIN,6,9
20110815,KCA,NYA,4,7
20110815,OAK,BAL,2,6
20110815,SEA,TOR,6,5
20110816,ATL,SFN,2,1
20110816,COL,FLO,5,6
20110816,HOU,CHN,6,5
20110816,MIL,LAN,2,1
20110816,PHI,ARI,2,3
20110816,PIT,SLN,5,4
20110816,SDN,NYN,6,1
20110816,WAS,CIN,6,4
20110816,ANA,TEX,3,7
20110816,BOS,TBA,3,1
20110816,BOS,TBA,2,6
20110816,CHA,CLE,8,7
20110816,DET,MIN,7,1
20110816,KCA,NYA,7,9
20110816,OAK,BAL,8,4
20110816,SEA,TOR,7,13
20110817,ATL,SFN,5,7
20110817,COL,FLO,12,5
20110817,HOU,CHN,4,3
20110817,MIL,LAN,3,1
20110817,PHI,ARI,9,2
20110817,PIT,SLN,2,7
20110817,SDN,NYN,3,7
20110817,WAS,CIN,1,2
20110817,ANA,TEX,3,4
20110817,BOS,TBA,0,4
20110817,CHA,CLE,1,4
20110817,DET,MIN,5,6
20110817,KCA,NYA,5,4
20110817,OAK,BAL,6,5
20110817,SEA,TOR,1,5
20110818,ATL,SFN,1,0
20110818,MIL,LAN,1,5
20110818,PHI,ARI,4,1
20110818,SDN,FLO,3,1
20110818,WAS,CIN,3,1
20110818,ANA,TEX,2,1
20110818,CHA,CLE,2,4
20110818,KCA,BOS,3,4
20110818,MIN,NYA,4,8
20110818,OAK,TOR,0,7
20110819,ATL,ARI,4,2
20110819,CHN,SLN,5,4
20110819,COL,LAN,2,8
20110819,HOU,SFN,6,0
20110819,NYN,MIL,1,6
20110819,PIT,CIN,8,11
20110819,SDN,FLO,4,3
20110819,WAS,PHI,8,4
20110819,ANA,BAL,8,3
20110819,CHA,TEX,4,7
20110819,DET,CLE,4,1
20110819,KCA,BOS,1,7
20110819,MIN,NYA,1,8
20110819,OAK,TOR,2,0
20110819,TBA,SEA,3,2
20110820,ATL,ARI,8,1
20110820,CHN,SLN,3,0
20110820,COL,LAN,7,6
20110820,HOU,SFN,7,5
20110820,NYN,MIL,9,11
20110820,PIT,CIN,5,3
20110820,SDN,FLO,14,1
20110820,WAS,PHI,0,5
20110820,ANA,BAL,9,8
20110820,CHA,TEX,3,2
20110820,DET,CLE,10,1
20110820,KCA,BOS,9,4
20110820,MIN,NYA,9,4
20110820,OAK,TOR,5,1
20110820,TBA,SEA,8,0
20110821,ATL,ARI,1,0
20110821,CHN,SLN,2,6
20110821,COL,LAN,5,3
20110821,HOU,SFN,4,6
20110821,NYN,MIL,2,6
20110821,PIT,CIN,4,5
20110821,SDN,FLO,4,3
20110821,WAS,PHI,5,4
20110821,ANA,BAL,7,1
20110821,CHA,TEX,10,0
20110821,DET,CLE,8,7
20110821,KCA,BOS,1,6
20110821,MIN,NYA,0,3
20110821,OAK,TOR,0,1
20110821,TBA,SEA,8,7
20110822,CHN,ATL,0,3
20110822,COL,HOU,9,5
20110822,PHI,NYN,10,0
20110822,PIT,MIL,1,8
20110822,PIT,MIL,9,2
20110822,SLN,LAN,1,2
20110822,WAS,ARI,4,1
20110822,CLE,SEA,2,3
20110822,MIN,BAL,1,4
20110822,TBA,DET,2,5
20110822,TEX,BOS,4,0
20110823,CHN,ATL,4,5
20110823,COL,HOU,8,6
20110823,FLO,CIN,6,8
20110823,PHI,NYN,9,4
20110823,PIT,MIL,4,11
20110823,SFN,SDN,5,7
20110823,SLN,LAN,2,13
20110823,WAS,ARI,0,2
20110823,ANA,CHA,5,4
20110823,CLE,SEA,7,5
20110823,CLE,SEA,7,12
20110823,MIN,BAL,1,8
20110823,NYA,OAK,5,6
20110823,TBA,DET,1,2
20110823,TEX,BOS,5,11
20110823,TOR,KCA,4,6
20110824,CHN,ATL,3,2
20110824,COL,HOU,7,6
20110824,FLO,CIN,6,5
20110824,FLO,CIN,2,3
20110824,PHI,NYN,4,7
20110824,PIT,MIL,2,0
20110824,SFN,SDN,2,1
20110824,SLN,LAN,4,9
20110824,WAS,ARI,2,4
20110824,ANA,CHA,8,0
20110824,CLE,SEA,2,9
20110824,MIN,BAL,1,6
20110824,NYA,OAK,4,6
20110824,TBA,DET,3,2
20110824,TEX,BOS,2,13
20110824,TOR,KCA,4,3
20110825,CHN,ATL,3,8
20110825,SFN,HOU,1,3
20110825,SLN,PIT,8,4
20110825,WAS,ARI,1,8
20110825,MIN,BAL,1,6
20110825,NYA,OAK,22,9
20110825,TBA,DET,0,2
20110825,TEX,BOS,0,6
20110825,TOR,KCA,6,9
20110826,ARI,SDN,5,0
20110826,CIN,WAS,4,3
20110826,LAN,COL,6,1
20110826,MIL,CHN,5,2
20110826,NYN,ATL,6,0
20110826,PHI,FLO,5,6
20110826,SFN,HOU,2,1
20110826,SLN,PIT,5,4
20110826,BAL,NYA,12,5
20110826,BOS,OAK,5,15
20110826,CLE,KCA,2,1
20110826,MIN,DET,1,8
20110826,SEA,CHA,2,4
20110826,TEX,ANA,11,7
20110826,TOR,TBA,1,6
20110827,ARI,SDN,3,1
20110827,CIN,WAS,6,3
20110827,LAN,COL,7,6
20110827,MIL,CHN,6,4
20110827,SFN,HOU,2,1
20110827,SLN,PIT,0,7
20110827,BOS,OAK,9,3
20110827,BOS,OAK,4,0
20110827,CLE,KCA,8,7
20110827,MIN,DET,4,6
20110827,SEA,CHA,0,3
20110827,TEX,ANA,4,8
20110827,TOR,TBA,5,6
20110828,ARI,SDN,6,1
20110828,CIN,WAS,5,4
20110828,LAN,COL,6,7
20110828,MIL,CHN,3,2
20110828,SFN,HOU,3,4
20110828,SLN,PIT,7,4
20110828,BAL,NYA,2,0
20110828,BAL,NYA,3,8
20110828,CLE,KCA,1,2
20110828,MIN,DET,11,4
20110828,SEA,CHA,3,9
20110828,TEX,ANA,9,5
20110828,TOR,TBA,0,12
20110829,ARI,COL,5,1
20110829,CIN,PHI,2,3
20110829,HOU,PIT,7,4
20110829,LAN,SDN,4,1
20110829,NYN,FLO,2,1
20110829,NYN,FLO,5,1
20110829,SFN,CHN,0,7
20110829,BAL,NYA,2,3
20110829,CHA,MIN,3,0
20110829,CLE,OAK,2,1
20110829,DET,KCA,5,9
20110829,SEA,ANA,5,3
20110829,TOR,TBA,7,3
20110830,ARI,COL,9,4
20110830,ATL,WAS,2,9
20110830,CIN,PHI,0,9
20110830,HOU,PIT,8,2
20110830,LAN,SDN,8,5
20110830,MIL,SLN,1,2
20110830,NYN,FLO,0,6
20110830,SFN,CHN,2,5
20110830,BAL,TOR,6,5
20110830,BOS,NYA,2,5
20110830,CHA,MIN,8,6
20110830,CLE,OAK,6,2
20110830,DET,KCA,2,1
20110830,SEA,ANA,6,13
20110830,TEX,TBA,2,0
20110831,ARI,COL,4,2
20110831,ATL,WAS,3,1
20110831,CIN,PHI,0,3
20110831,HOU,PIT,2,0
20110831,LAN,SDN,4,2
20110831,MIL,SLN,3,8
20110831,NYN,FLO,3,2
20110831,SFN,CHN,4,0
20110831,BAL,TOR,0,13
20110831,BOS,NYA,9,5
20110831,CHA,MIN,6,7
20110831,CLE,OAK,4,3
20110831,DET,KCA,5,4
20110831,SEA,ANA,2,1
20110831,TEX,TBA,1,4
20110901,ATL,WAS,5,2
20110901,CIN,PHI,4,6
20110901,MIL,SLN,4,8
20110901,NYN,FLO,7,5
20110901,PIT,LAN,4,6
20110901,BAL,TOR,6,8
20110901,BOS,NYA,2,4
20110901,CLE,OAK,0,7
20110901,DET,KCA,8,11
20110901,SEA,ANA,3,4
20110901,TEX,TBA,7,2
20110902,ATL,LAN,6,8
20110902,CHN,PIT,1,3
20110902,FLO,PHI,3,5
20110902,HOU,MIL,2,8
20110902,SDN,COL,0,3
20110902,SFN,ARI,6,2
20110902,SLN,CIN,8,11
20110902,WAS,NYN,3,7
20110902,ANA,MIN,5,13
20110902,BOS,TEX,0,10
20110902,DET,CHA,8,1
20110902,KCA,CLE,4,5
20110902,NYA,TOR,3,2
20110902,OAK,SEA,9,2
20110902,TBA,BAL,2,3
20110903,ATL,LAN,1,2
20110903,CHN,PIT,5,7
20110903,FLO,PHI,8,4
20110903,HOU,MIL,2,8
20110903,SDN,COL,4,5
20110903,SFN,ARI,2,7
20110903,SLN,CIN,6,4
20110903,WAS,NYN,8,7
20110903,ANA,MIN,10,6
20110903,BOS,TEX,12,7
20110903,DET,CHA,9,8
20110903,KCA,CLE,5,1
20110903,NYA,TOR,6,4
20110903,OAK,SEA,3,0
20110903,TBA,BAL,6,3
20110904,ATL,LAN,4,3
20110904,CHN,PIT,6,3
20110904,FLO,PHI,5,4
20110904,HOU,MIL,0,4
20110904,SDN,COL,7,2
20110904,SFN,ARI,1,4
20110904,SLN,CIN,2,3
20110904,WAS,NYN,3,6
20110904,ANA,MIN,4,1
20110904,BOS,TEX,4,11
20110904,DET,CHA,18,2
20110904,KCA,CLE,6,9
20110904,NYA,TOR,9,3
20110904,OAK,SEA,8,5
20110904,TBA,BAL,8,1
20110905,CHN,CIN,4,3
20110905,COL,ARI,7,10
20110905,FLO,NYN,9,3
20110905,PHI,ATL,9,0
20110905,PIT,HOU,3,1
20110905,SDN,SFN,2,7
20110905,SLN,MIL,1,4
20110905,WAS,LAN,7,2
20110905,ANA,SEA,7,3
20110905,CLE,DET,2,4
20110905,MIN,CHA,1,2
20110905,MIN,CHA,0,4
20110905,NYA,BAL,11,10
20110905,OAK,KCA,6,11
20110905,TBA,TEX,5,1
20110905,TOR,BOS,1,0
20110906,CHN,CIN,2,4
20110906,COL,ARI,8,3
20110906,FLO,NYN,4,7
20110906,PHI,ATL,6,3
20110906,PIT,HOU,1,4
20110906,SDN,SFN,4,6
20110906,SLN,MIL,4,2
20110906,WAS,LAN,3,7
20110906,ANA,SEA,1,2
20110906,CLE,DET,1,10
20110906,MIN,CHA,0,3
20110906,NYA,BAL,5,3
20110906,OAK,KCA,4,7
20110906,TBA,TEX,0,8
20110906,TOR,BOS,0,14
20110907,CHN,CIN,6,3
20110907,COL,ARI,3,5
20110907,FLO,NYN,0,1
20110907,PHI,ATL,3,2
20110907,PIT,HOU,5,4
20110907,SDN,SFN,3,1
20110907,SLN,MIL,2,0
20110907,ANA,SEA,3,1
20110907,CLE,DET,6,8
20110907,MIN,CHA,5,4
20110907,NYA,BAL,4,5
20110907,OAK,KCA,7,0
20110907,TBA,TEX,5,4
20110907,TOR,BOS,11,10
20110908,ARI,SDN,4,1
20110908,MIL,PHI,2,7
20110908,NYN,ATL,5,6
20110908,NYN,ATL,1,5
20110908,WAS,LAN,4,7
20110908,BAL,NYA,5,4
20110908,CHA,CLE,8,1
20110908,SEA,KCA,4,1
20110908,TOR,BOS,7,4
20110909,ARI,SDN,3,2
20110909,COL,CIN,1,4
20110909,MIL,PHI,3,5
20110909,NYN,CHN,5,4
20110909,PIT,FLO,4,13
20110909,SFN,LAN,1,2
20110909,SLN,ATL,4,3
20110909,WAS,HOU,4,3
20110909,ANA,NYA,2,1
20110909,CHA,CLE,4,8
20110909,DET,MIN,8,4
20110909,SEA,KCA,7,3
20110909,TBA,BOS,7,2
20110909,TEX,OAK,13,4
20110909,TOR,BAL,0,2
20110910,ARI,SDN,6,5
20110910,COL,CIN,12,7
20110910,MIL,PHI,2,3
20110910,NYN,CHN,4,5
20110910,PIT,FLO,0,3
20110910,SFN,LAN,0,3
20110910,SLN,ATL,4,3
20110910,WAS,HOU,3,9
20110910,ANA,NYA,6,0
20110910,CHA,CLE,7,3
20110910,DET,MIN,3,2
20110910,SEA,KCA,2,4
20110910,TBA,BOS,6,5
20110910,TEX,OAK,7,8
20110910,TOR,BAL,5,4
20110911,ARI,SDN,6,7
20110911,COL,CIN,4,1
20110911,MIL,PHI,3,2
20110911,NYN,CHN,6,10
20110911,PIT,FLO,1,4
20110911,SFN,LAN,8,1
20110911,SLN,ATL,6,3
20110911,WAS,HOU,8,2
20110911,ANA,NYA,5,6
20110911,CHA,CLE,3,7
20110911,DET,MIN,2,1
20110911,SEA,KCA,1,2
20110911,TBA,BOS,9,1
20110911,TEX,OAK,8,1
20110911,TOR,BAL,6,5
20110912,ATL,FLO,4,5
20110912,CIN,CHN,8,12
20110912,HOU,PHI,5,1
20110912,LAN,ARI,2,7
20110912,NYN,WAS,2,3
20110912,PIT,SLN,6,5
20110912,SFN,SDN,8,3
20110912,BAL,TBA,2,5
20110912,CHA,DET,4,14
20110912,OAK,ANA,6,3
20110912,SEA,NYA,3,9
20110913,ATL,FLO,7,1
20110913,CIN,CHN,2,1
20110913,HOU,PHI,5,2
20110913,LAN,ARI,4,5
20110913,MIL,COL,2,1
20110913,NYN,WAS,2,3
20110913,PIT,SLN,4,6
20110913,SFN,SDN,3,2
20110913,BAL,TBA,4,2
20110913,BOS,TOR,18,6
20110913,CHA,DET,0,5
20110913,KCA,MIN,4,0
20110913,OAK,ANA,3,6
20110913,SEA,NYA,2,3
20110913,TEX,CLE,10,4
20110914,ATL,FLO,4,1
20110914,CIN,CHN,7,2
20110914,HOU,PHI,0,1
20110914,LAN,ARI,3,2
20110914,MIL,COL,2,6
20110914,NYN,WAS,0,2
20110914,PIT,SLN,2,3
20110914,SFN,SDN,3,1
20110914,BAL,TBA,6,2
20110914,BOS,TOR,4,5
20110914,CHA,DET,5,6
20110914,KCA,MIN,7,3
20110914,OAK,ANA,1,4
20110914,SEA,NYA,2,1
20110914,TEX,CLE,9,1
20110915,CIN,CHN,8,6
20110915,COL,SFN,5,8
20110915,LAN,PIT,2,6
20110915,NYN,WAS,1,10
20110915,PHI,FLO,3,1
20110915,PHI,FLO,2,1
20110915,BOS,TBA,2,9
20110915,KCA,CHA,7,2
20110915,OAK,DET,6,1
20110915,TEX,CLE,7,4
20110916,ATL,NYN,2,12
20110916,CHN,HOU,4,3
20110916,CIN,MIL,3,6
20110916,COL,SFN,1,9
20110916,LAN,PIT,7,2
20110916,PHI,SLN,2,4
20110916,SDN,ARI,2,0
20110916,WAS,FLO,0,3
20110916,BAL,ANA,8,3
20110916,BOS,TBA,4,3
20110916,KCA,CHA,7,6
20110916,MIN,CLE,6,7
20110916,OAK,DET,1,3
20110916,SEA,TEX,4,0
20110916,TOR,NYA,5,4
20110917,ATL,NYN,1,0
20110917,CHN,HOU,2,1
20110917,CIN,MIL,1,10
20110917,COL,SFN,5,6
20110917,LAN,PIT,6,1
20110917,PHI,SLN,9,2
20110917,SDN,ARI,3,1
20110917,WAS,FLO,1,4
20110917,BAL,ANA,6,2
20110917,BOS,TBA,3,4
20110917,KCA,CHA,10,3
20110917,MIN,CLE,4,10
20110917,OAK,DET,5,3
20110917,SEA,TEX,6,7
20110917,TOR,NYA,6,7
20110918,ATL,NYN,5,7
20110918,CHN,HOU,2,3
20110918,CIN,MIL,1,8
20110918,COL,SFN,5,12
20110918,LAN,PIT,15,1
20110918,PHI,SLN,0,5
20110918,SDN,ARI,1,5
20110918,WAS,FLO,4,3
20110918,BAL,ANA,2,11
20110918,BOS,TBA,5,8
20110918,KCA,CHA,5,10
20110918,MIN,CLE,5,6
20110918,OAK,DET,0,3
20110918,SEA,TEX,0,3
20110918,TOR,NYA,3,0
20110919,ARI,PIT,1,0
20110919,CHN,MIL,5,2
20110919,CIN,HOU,2,3
20110919,COL,SDN,2,8
20110919,FLO,ATL,6,5
20110919,PHI,SLN,3,4
20110919,BOS,BAL,5,6
20110919,BOS,BAL,18,9
20110919,CLE,SEA,6,12
20110919,NYA,MIN,6,4
20110919,TOR,ANA,3,2
20110920,ARI,PIT,3,5
20110920,CHN,MIL,1,5
20110920,CIN,HOU,6,4
20110920,COL,SDN,1,2
20110920,FLO,ATL,0,4
20110920,LAN,SFN,2,1
20110920,PHI,WAS,3,4
20110920,PHI,WAS,0,3
20110920,SLN,NYN,11,6
20110920,BOS,BAL,5,7
20110920,CLE,CHA,4,3
20110920,CLE,CHA,4,5
20110920,KCA,DET,10,2
20110920,MIN,SEA,4,5
20110920,NYA,TBA,5,0
20110920,OAK,TEX,2,7
20110920,TOR,ANA,6,10
20110921,ARI,PIT,8,5
20110921,CHN,MIL,7,1
20110921,CIN,HOU,2,0
20110921,COL,SDN,0,4
20110921,FLO,ATL,4,0
20110921,LAN,SFN,5,8
20110921,PHI,WAS,5,7
20110921,SLN,NYN,6,5
20110921,BOS,BAL,4,6
20110921,CLE,CHA,4,8
20110921,KCA,DET,3,6
20110921,MIN,SEA,4,5
20110921,NYA,TBA,4,2
20110921,NYA,TBA,4,2
20110921,OAK,TEX,2,3
20110921,TOR,ANA,2,7
20110922,HOU,COL,9,6
20110922,LAN,SFN,8,2
20110922,PHI,WAS,1,6
20110922,SLN,NYN,6,8
20110922,CLE,CHA,11,2
20110922,DET,BAL,5,6
20110922,MIN,SEA,3,2
20110922,NYA,TBA,8,15
20110922,OAK,TEX,4,3
20110922,TOR,ANA,4,3
20110923,ARI,SFN,3,1
20110923,HOU,COL,11,2
20110923,MIL,FLO,4,1
20110923,PIT,CIN,4,3
20110923,SDN,LAN,0,2
20110923,SLN,CHN,1,5
20110923,WAS,ATL,4,7
20110923,ANA,OAK,1,3
20110923,CHA,KCA,1,11
20110923,CLE,MIN,6,5
20110923,DET,BAL,4,3
20110923,TBA,TOR,1,5
20110923,TEX,SEA,5,3
20110924,ARI,SFN,15,2
20110924,HOU,COL,2,4
20110924,MIL,FLO,6,4
20110924,NYN,PHI,2,1
20110924,NYN,PHI,6,3
20110924,PIT,CIN,4,3
20110924,SDN,LAN,3,0
20110924,SLN,CHN,2,1
20110924,WAS,ATL,4,1
20110924,ANA,OAK,4,2
20110924,CHA,KCA,6,3
20110924,CLE,MIN,8,2
20110924,CLE,MIN,7,6
20110924,DET,BAL,5,6
20110924,NYA,BOS,9,1
20110924,TBA,TOR,6,2
20110924,TEX,SEA,7,3
20110925,ARI,SFN,5,2
20110925,HOU,COL,3,19
20110925,MIL,FLO,9,5
20110925,NYN,PHI,4,9
20110925,PIT,CIN,4,5
20110925,SDN,LAN,2,6
20110925,SLN,CHN,3,2
20110925,WAS,ATL,3,0
20110925,ANA,OAK,5,6
20110925,CHA,KCA,1,2
20110925,CLE,MIN,4,6
20110925,DET,BAL,10,6
20110925,NYA,BOS,6,2
20110925,NYA,BOS,4,7
20110925,TBA,TOR,5,2
20110925,TEX,SEA,12,5
20110926,ARI,LAN,2,4
20110926,ATL,PHI,2,4
20110926,FLO,WAS,4,6
20110926,HOU,SLN,5,4
20110926,MIL,PIT,8,9
20110926,NYN,CIN,5,6
20110926,SDN,CHN,2,0
20110926,SFN,COL,3,1
20110926,ANA,TEX,3,4
20110926,BAL,BOS,6,3
20110926,CHA,TOR,4,3
20110926,DET,CLE,14,0
20110926,MIN,KCA,3,7
20110926,SEA,OAK,4,2
20110926,TBA,NYA,5,2
20110927,ARI,LAN,7,6
20110927,ATL,PHI,1,7
20110927,FLO,WAS,3,2
20110927,HOU,SLN,6,13
20110927,MIL,PIT,6,4
20110927,NYN,CIN,4,5
20110927,SDN,CHN,2,6
20110927,SFN,COL,7,0
20110927,ANA,TEX,3,10
20110927,BAL,BOS,7,8
20110927,CHA,TOR,2,1
20110927,DET,CLE,9,6
20110927,MIN,KCA,7,4
20110927,SEA,OAK,0,7
20110927,TBA,NYA,5,3
20110928,ARI,LAN,5,7
20110928,ATL,PHI,3,4
20110928,FLO,WAS,1,3
20110928,HOU,SLN,0,8
20110928,MIL,PIT,7,3
20110928,NYN,CIN,3,0
20110928,SDN,CHN,9,2
20110928,SFN,COL,3,6
20110928,ANA,TEX,1,3
20110928,BAL,BOS,4,3
20110928,CHA,TOR,2,3
20110928,DET,CLE,5,4
20110928,MIN,KCA,1,0
20110928,SEA,OAK,0,2
20110928,TBA,NYA,8,7
20120329,OAK,SEA,4,1
20120404,MIA,SLN,1,4
20120405,CLE,TOR,4,7
20120405,DET,BOS,3,2
20120405,CHN,WAS,1,2
20120405,CIN,MIA,4,0
20120405,NYN,ATL,1,0
20120405,PIT,PHI,0,1
20120405,SDN,LAN,3,5
20120406,ANA,KCA,5,0
20120406,BAL,MIN,4,2
20120406,OAK,SEA,3,7
20120406,TBA,NYA,7,6
20120406,TEX,CHA,3,2
20120406,ARI,SFN,5,4
20120406,HOU,COL,3,5
20120406,MIL,SLN,5,11
20120406,SDN,LAN,0,6
20120407,ANA,KCA,3,6
20120407,BAL,MIN,8,2
20120407,CLE,TOR,4,7
20120407,DET,BOS,10,0
20120407,OAK,SEA,7,8
20120407,TBA,NYA,8,6
20120407,TEX,CHA,3,4
20120407,ARI,SFN,5,4
20120407,CHN,WAS,4,7
20120407,CIN,MIA,3,8
20120407,HOU,COL,7,3
20120407,MIL,SLN,6,0
20120407,NYN,ATL,4,2
20120407,PIT,PHI,2,1
20120407,SDN,LAN,5,6
20120408,ANA,KCA,3,7
20120408,BAL,MIN,3,1
20120408,CLE,TOR,4,3
20120408,DET,BOS,13,12
20120408,TBA,NYA,3,0
20120408,TEX,CHA,5,0
20120408,ARI,SFN,7,6
20120408,CHN,WAS,4,3
20120408,CIN,MIA,6,5
20120408,HOU,COL,3,2
20120408,MIL,SLN,3,9
20120408,NYN,ATL,7,5
20120408,PIT,PHI,5,4
20120408,SDN,LAN,8,4
20120409,BAL,NYA,2,6
20120409,CLE,CHA,2,4
20120409,MIN,ANA,1,5
20120409,OAK,KCA,1,0
20120409,TEX,SEA,11,5
20120409,TOR,BOS,2,4
20120409,CHN,MIL,5,7
20120409,CIN,SLN,1,7
20120409,COL,SFN,0,7
20120409,HOU,ATL,8,3
20120409,NYN,WAS,4,3
20120409,PHI,MIA,2,6
20120410,BAL,NYA,4,5
20120410,DET,TBA,5,2
20120410,OAK,KCA,0,3
20120410,TEX,SEA,1,0
20120410,TOR,BOS,7,3
20120410,CHN,MIL,4,7
20120410,CIN,SLN,1,3
20120410,HOU,ATL,4,6
20120410,LAN,PIT,2,1
20120410,NYN,WAS,2,6
20120410,SDN,ARI,2,4
20120411,BAL,NYA,4,6
20120411,CLE,CHA,6,10
20120411,DET,TBA,2,4
20120411,MIN,ANA,6,5
20120411,OAK,KCA,5,4
20120411,TEX,SEA,3,4
20120411,TOR,BOS,3,1
20120411,CHN,MIL,1,2
20120411,CIN,SLN,4,3
20120411,COL,SFN,17,8
20120411,HOU,ATL,3,6
20120411,LAN,PIT,4,1
20120411,NYN,WAS,0,4
20120411,PHI,MIA,7,1
20120411,SDN,ARI,2,1
20120412,DET,TBA,7,2
20120412,MIN,ANA,10,9
20120412,TEX,SEA,5,3
20120412,CHN,MIL,8,0
20120412,COL,SFN,2,4
20120412,LAN,PIT,3,2
20120412,PHI,MIA,3,1
20120412,SDN,ARI,1,3
20120412,WAS,CIN,3,2
20120413,BOS,TBA,12,2
20120413,CHA,DET,5,2
20120413,KCA,CLE,3,8
20120413,MIN,TEX,1,4
20120413,NYA,ANA,5,0
20120413,SEA,OAK,0,4
20120413,TOR,BAL,5,7
20120413,ATL,MIL,10,8
20120413,COL,ARI,7,6
20120413,LAN,SDN,9,8
20120413,MIA,HOU,5,4
20120413,PHI,NYN,2,5
20120413,SFN,PIT,5,0
20120413,SLN,CHN,5,9
20120413,WAS,CIN,2,1
20120414,BOS,TBA,13,5
20120414,CHA,DET,5,1
20120414,KCA,CLE,9,11
20120414,MIN,TEX,2,6
20120414,NYA,ANA,1,7
20120414,SEA,OAK,4,0
20120414,TOR,BAL,4,6
20120414,ATL,MIL,2,1
20120414,COL,ARI,8,7
20120414,LAN,SDN,6,1
20120414,MIA,HOU,4,5
20120414,PHI,NYN,0,5
20120414,SFN,PIT,4,3
20120414,SLN,CHN,5,1
20120414,WAS,CIN,4,1
20120415,BOS,TBA,6,4
20120415,CHA,DET,2,5
20120415,KCA,CLE,7,13
20120415,MIN,TEX,3,4
20120415,NYA,ANA,11,5
20120415,SEA,OAK,5,3
20120415,TOR,BAL,9,2
20120415,ATL,MIL,7,4
20120415,COL,ARI,2,5
20120415,LAN,SDN,5,4
20120415,MIA,HOU,5,4
20120415,PHI,NYN,8,2
20120415,SFN,PIT,1,4
20120415,SLN,CHN,10,3
20120415,WAS,CIN,5,8
20120416,ANA,OAK,6,0
20120416,BOS,TBA,0,1
20120416,CHA,BAL,4,10
20120416,KCA,DET,2,3
20120416,NYA,MIN,3,7
20120416,ARI,PIT,5,1
20120416,ATL,NYN,1,6
20120416,COL,SDN,1,7
20120416,SFN,PHI,2,5
20120416,WAS,HOU,6,3
20120417,ANA,OAK,3,5
20120417,BOS,TEX,3,18
20120417,CHA,BAL,2,3
20120417,KCA,DET,1,3
20120417,NYA,MIN,8,3
20120417,SEA,CLE,8,9
20120417,TOR,TBA,7,3
20120417,ARI,PIT,4,5
20120417,ATL,NYN,9,3
20120417,COL,SDN,5,3
20120417,MIA,CHN,5,2
20120417,MIL,LAN,5,4
20120417,SFN,PHI,4,2
20120417,SLN,CIN,2,1
20120417,WAS,HOU,1,0
20120418,ANA,OAK,0,6
20120418,BOS,TEX,3,6
20120418,CHA,BAL,8,1
20120418,KCA,DET,3,4
20120418,NYA,MIN,5,6
20120418,SEA,CLE,4,1
20120418,TOR,TBA,2,12
20120418,ARI,PIT,1,2
20120418,ATL,NYN,14,6
20120418,COL,SDN,8,4
20120418,MIA,CHN,9,1
20120418,MIL,LAN,3,2
20120418,SFN,PHI,1,0
20120418,SLN,CIN,11,1
20120418,WAS,HOU,3,2
20120419,ANA,OAK,2,4
20120419,CHA,BAL,3,5
20120419,DET,TEX,3,10
20120419,NYA,MIN,7,6
20120419,SEA,CLE,1,2
20120419,TOR,TBA,4,9
20120419,ARI,ATL,2,10
20120419,MIA,CHN,5,3
20120419,MIL,LAN,3,4
20120419,SDN,PHI,0,2
20120419,SLN,CIN,3,6
20120419,WAS,HOU,4,11
20120420,ANA,BAL,6,3
20120420,BOS,NYA,2,6
20120420,KCA,TOR,3,4
20120420,OAK,CLE,3,4
20120420,SEA,CHA,3,7
20120420,TBA,MIN,4,5
20120420,ARI,ATL,1,9
20120420,CHN,CIN,4,9
20120420,HOU,LAN,1,3
20120420,MIL,COL,3,4
20120420,NYN,SFN,3,4
20120420,PIT,SLN,1,4
20120420,SDN,PHI,1,4
20120420,WAS,MIA,2,0
20120421,ANA,BAL,6,3
20120421,BOS,NYA,9,15
20120421,DET,TEX,4,10
20120421,DET,TEX,3,2
20120421,KCA,TOR,5,9
20120421,OAK,CLE,1,5
20120421,SEA,CHA,0,4
20120421,TBA,MIN,4,1
20120421,ARI,ATL,2,3
20120421,CHN,CIN,6,1
20120421,HOU,LAN,1,5
20120421,MIL,COL,9,4
20120421,NYN,SFN,5,4
20120421,PIT,SLN,2,0
20120421,SDN,PHI,5,1
20120421,WAS,MIA,3,2
20120422,ANA,BAL,2,3
20120422,DET,TEX,2,3
20120422,KCA,TOR,3,5
20120422,OAK,CLE,5,1
20120422,SEA,CHA,4,7
20120422,TBA,MIN,6,2
20120422,ARI,ATL,6,4
20120422,CHN,CIN,3,4
20120422,HOU,LAN,12,0
20120422,MIL,COL,1,4
20120422,PIT,SLN,1,5
20120422,SDN,PHI,6,1
20120423,KCA,TOR,1,4
20120423,MIN,BOS,5,6
